,Player_Name,Year,Rounds,Avg_Score,Wins,Top_10,Points,Fairway_Pct,Avg_Drive_Distance,GIR_Pct,Scrambling_Pct,Avg_SG_Putts,Avg_SG_OTT,Avg_SG_APP,Avg_SG_Total,Earnings
1143,Will Claxton,2012,99,70.369,0,2.0,530.0,65.36,290.4,69.06,56.9,-0.167,0.524,0.318,0.512,"$780,969 "
1144,Billy Mayfair,2012,90,70.948,0,1.0,393.0,65.2,286.8,64.02,61.76,-0.205,0.08,-0.083,-0.077,"$619,961 "
1145,Luke Donald,2012,63,69.687,1.0,6.0,1294.0,65.16,280.1,64.96,62.66,0.818,-0.188,0.582,1.641,"$3,512,024 "
1146,Boo Weekley,2012,74,70.966,0,2.0,365.0,65.15,296.8,69.53,53.04,-1.055,0.668,0.466,-0.082,"$848,347 "
1147,Ian Poulter,2012,57,70.176,0,4.0,698.0,65.13,285.0,61.61,64.34,0.103,0.186,0.068,0.564,"$1,715,271 "
1148,Kevin Stadler,2012,85,70.525,0,3.0,620.0,65.09,292.9,67.75,58.61,-0.263,0.351,0.711,0.439,"$1,546,036 "
1149,Gavin Coles,2012,72,71.397,0,0,184.0,65.08,271.2,64.23,59.76,0.591,-0.676,-0.008,-0.289,"$247,561 "
1150,Matt Kuchar,2012,86,69.477,1.0,8.0,1600.0,65.06,286.2,65.38,62.43,0.472,0.11,0.49,1.382,"$3,903,065 "
1151,Jason Bohn,2012,81,71.248,0,2.0,363.0,65.0,279.2,64.59,56.07,-0.037,-0.11,0.128,-0.18,"$795,549 "
1152,Bo Van Pelt,2012,84,69.718,0,8.0,1175.0,64.79,296.1,67.07,55.69,0.542,0.45,0.665,1.437,"$3,043,509 "
1153,Scott Dunlap,2012,57,71.653,0,0,77.0,64.66,281.4,67.21,58.47,-0.688,0.062,0.252,-0.6,"$230,220 "
1154,D.A. Points,2012,88,70.946,0,3.0,714.0,64.66,284.0,66.48,56.5,-0.109,0.067,0.329,0.284,"$1,533,361 "
1155,John Merrick,2012,83,70.701,0,2.0,572.0,64.46,293.3,69.13,54.9,-0.193,0.202,0.23,0.191,"$1,084,628 "
1156,Rickie Fowler,2012,84,70.606,1.0,5.0,1246.0,64.43,293.2,64.99,56.79,-0.202,0.458,0.228,0.518,"$3,066,293 "
1157,Cameron Tringale,2012,88,71.023,0,4.0,689.0,64.41,290.4,66.6,58.79,0.102,0.195,0.056,0.356,"$1,225,737 "
1158,Ben Crane,2012,73,70.708,0,4.0,849.0,64.36,286.8,64.81,57.24,0.432,0.102,-0.138,0.591,"$1,701,365 "
1159,John Rollins,2012,81,70.618,0,5.0,732.0,64.25,295.4,66.16,58.0,-0.034,0.627,-0.269,0.431,"$1,489,155 "
1160,"Ted Potter, Jr.",2012,77,71.71,1.0,1.0,647.0,64.18,284.5,63.32,55.6,0.073,-0.191,-0.277,-0.823,"$1,383,170 "
1161,Henrik Stenson,2012,51,70.239,0,1.0,394.0,64.13,289.5,65.37,59.04,0.105,0.343,0.297,0.915,"$791,107 "
1162,K.J. Choi,2012,71,70.886,0,2.0,597.0,64.08,282.3,63.57,54.68,-0.344,0.064,0.153,0.255,"$969,057 "
1163,Tiger Woods,2012,69,68.904,3.0,6.0,2269.0,63.93,297.4,67.58,63.17,0.339,0.553,1.224,2.31,"$6,133,158 "
1164,Bill Haas,2012,79,70.484,1.0,3.0,1181.0,63.62,292.2,65.17,60.74,0.103,0.472,-0.18,0.668,"$2,349,951 "
1165,Alexandre Rocha,2012,62,72.039,0,1.0,183.0,63.47,284.6,66.87,53.59,-0.232,-0.083,-0.221,-0.856,"$614,658 "
1166,Brendan Steele,2012,77,71.887,0,3.0,334.0,63.44,288.8,65.3,55.48,-0.112,0.084,-0.376,-0.517,"$840,965 "
1167,Brendon de Jonge,2012,115,70.137,0,2.0,815.0,63.42,288.8,69.17,58.6,0.144,0.185,0.754,1.083,"$2,015,252 "
1168,Nick O'Hern,2012,78,71.579,0,1.0,250.0,63.34,268.9,63.29,58.49,-0.392,-0.86,0.34,-0.489,"$489,375 "
1169,Steve Stricker,2012,73,69.865,1.0,7.0,1456.0,63.31,285.4,68.33,60.15,0.134,0.116,0.898,1.295,"$3,420,021 "
1170,David Mathis,2012,83,71.333,0,1.0,322.0,63.22,278.1,61.04,57.78,0.338,-0.203,-0.239,-0.105,"$736,765 "
1171,J.J. Henry,2012,93,70.939,1.0,3.0,713.0,63.18,288.1,68.24,57.61,-0.054,0.051,0.126,0.255,"$1,297,802 "
1172,Rod Pampling,2012,88,71.038,0,1.0,398.0,62.72,288.8,64.93,57.23,-0.153,0.061,-0.131,-0.02,"$620,893 "
1173,Kyle Thompson,2012,51,72.296,0,0,44.0,62.65,284.2,64.78,48.99,-1.209,-0.204,0.204,-1.398,"$45,460 "
1174,Brandt Jobe,2012,57,71.064,0,1.0,245.0,62.48,299.2,64.68,53.71,0.257,0.198,-0.222,0.053,"$344,332 "
1175,Louis Oosthuizen,2012,65,69.707,0,3.0,928.0,62.41,299.5,68.78,55.37,-0.004,0.496,0.478,0.976,"$3,460,995 "
1176,Steve Wheatcroft,2012,56,71.584,0,0,92.0,62.37,286.9,66.22,56.91,0.04,0.001,-0.294,-0.506,"$135,196 "
1177,Pat Perez,2012,81,70.378,0,1.0,603.0,62.33,291.5,65.05,61.77,0.16,0.099,0.272,0.763,"$1,064,053 "
1178,Johnson Wagner,2012,88,70.899,1.0,4.0,1181.0,62.32,284.0,65.91,56.85,0.346,-0.027,0.376,0.385,"$2,225,007 "
1179,Chris Stroud,2012,86,70.878,0,2.0,484.0,62.31,286.6,63.37,61.55,0.082,-0.236,-0.049,0.121,"$903,570 "
1180,David Hearn,2012,95,70.802,0,1.0,432.0,62.25,286.7,66.32,61.11,0.261,-0.022,-0.21,0.261,"$1,012,575 "
1181,Charley Hoffman,2012,88,71.139,0,2.0,628.0,62.23,295.5,66.35,51.41,-0.48,0.334,0.356,0.087,"$1,276,663 "
1182,Rocco Mediate,2012,70,71.218,0,0,195.0,62.22,280.7,64.84,61.23,-0.012,-0.106,-0.09,-0.108,"$242,354 "
1183,Roland Thatcher,2012,55,71.646,0,1.0,188.0,62.19,288.9,67.8,50.0,-0.514,-0.156,0.01,-1.158,"$396,801 "
1184,Lee Westwood,2012,60,70.084,0,5.0,713.0,62.17,298.1,69.75,48.3,-0.359,0.628,0.681,0.784,"$3,016,569 "
1185,Brian Gay,2012,91,70.767,0,2.0,424.0,62.1,277.7,62.71,64.38,0.704,-0.364,-0.486,0.148,"$960,658 "
1186,Geoff Ogilvy,2012,73,70.436,0,1.0,624.0,62.01,290.1,63.66,62.63,0.238,0.158,0.168,0.691,"$1,255,223 "
1187,Camilo Villegas,2012,79,71.079,0,0,267.0,62.01,290.3,69.55,54.5,-0.343,0.08,0.208,-0.174,"$491,729 "
1188,Greg Chalmers,2012,88,70.417,0,0,589.0,62.0,282.0,59.83,62.0,0.506,-0.335,0.012,0.642,"$1,166,627 "
1189,Daniel Summerhays,2012,81,70.722,0,4.0,567.0,61.93,289.3,67.68,56.03,-0.053,0.2,-0.066,0.126,"$1,111,522 "
1190,Jeff Overton,2012,101,70.197,0,2.0,667.0,61.91,292.0,66.32,59.35,0.293,0.434,0.236,0.883,"$1,563,670 "
1191,Stephen Ames,2012,54,71.511,0,0,142.0,61.88,283.7,62.18,56.5,-0.255,-0.277,-0.277,-0.906,"$193,686 "
1192,Hunter Haas,2012,69,71.205,0,1.0,251.0,61.82,287.6,63.14,55.02,0.011,0.123,-0.02,-0.109,"$399,364 "
1193,Kyle Reifers,2012,86,71.16,0,0,311.0,61.7,290.0,67.41,56.96,0.021,0.056,0.056,0.058,"$448,960 "
1194,Cameron Beckman,2012,81,71.726,0,0,154.0,61.67,285.2,65.3,52.81,-0.353,-0.226,0.058,-0.689,"$287,506 "
1195,Keegan Bradley,2012,90,69.984,1.0,5.0,1670.0,61.65,302.7,66.54,57.55,0.33,0.68,0.238,1.122,"$3,910,658 "
1196,Charlie Wi,2012,86,70.697,0,3.0,901.0,61.65,285.6,59.69,59.13,0.279,-0.197,-0.229,0.283,"$1,845,397 "
1197,Kevin Streelman,2012,89,70.821,0,3.0,424.0,61.63,292.8,66.22,58.22,-0.054,0.11,0.184,0.268,"$893,736 "
1198,Vijay Singh,2012,99,70.156,0,3.0,669.0,61.62,295.4,66.22,59.3,-0.404,0.435,0.52,0.763,"$1,586,305 "
1199,Bryce Molder,2012,83,71.028,0,1.0,495.0,61.59,277.5,64.91,61.32,0.666,-0.632,0.1,0.321,"$1,166,115 "
1200,Webb Simpson,2012,77,70.04,1.0,6.0,1424.0,61.47,288.6,67.47,58.65,0.211,0.222,0.319,1.123,"$3,436,758 "
1201,Charl Schwartzel,2012,56,70.281,0,2.0,519.0,61.41,295.8,62.65,58.95,0.084,0.356,0.445,0.925,"$1,138,844 "
1202,Dicky Pride,2012,62,70.871,0,3.0,586.0,61.38,285.9,64.51,57.39,0.13,-0.287,0.002,-0.09,"$1,259,712 "
1203,D.J. Trahan,2012,73,71.563,0,1.0,243.0,61.33,292.2,65.94,53.43,-0.579,0.088,-0.085,-0.726,"$611,142 "
1204,Josh Teater,2012,97,70.953,0,3.0,506.0,61.3,298.6,67.5,56.07,-0.209,0.57,-0.231,0.128,"$1,011,430 "
1205,Tom Pernice Jr.,2012,62,72.137,0,1.0,139.0,61.26,273.9,61.69,56.25,-0.318,-0.921,-0.097,-1.127,"$189,907 "
1206,Sergio Garcia,2012,57,69.928,1.0,2.0,935.0,61.15,292.4,64.98,58.36,0.4,0.346,0.075,1.104,"$2,510,116 "
1207,George McNeill,2012,85,71.011,1.0,1.0,599.0,61.14,288.8,63.03,57.33,0.238,-0.149,-0.023,0.013,"$1,119,535 "
1208,Arjun Atwal,2012,79,71.634,0,0,181.0,61.12,285.1,63.85,55.37,-0.217,-0.132,-0.227,-0.66,"$348,770 "
1209,Kevin Kisner,2012,69,71.342,0,1.0,248.0,61.1,287.9,62.48,59.47,0.303,0.106,-0.651,-0.139,"$346,216 "
1210,Y.E. Yang,2012,64,71.005,0,0,351.0,61.06,284.9,58.51,57.67,0.516,-0.118,-0.352,-0.146,"$454,276 "
1211,Rory Sabbatini,2012,84,71.125,0,2.0,602.0,61.04,287.4,62.24,58.67,-0.37,0.247,-0.021,-0.014,"$1,128,820 "
1212,Matt Every,2012,80,70.789,0,5.0,711.0,60.89,285.5,66.23,58.44,0.096,-0.051,0.377,0.613,"$1,972,166 "
1213,Bob Estes,2012,78,70.418,0,1.0,458.0,60.72,285.2,62.39,60.98,0.074,-0.454,0.396,0.362,"$1,009,769 "
1214,Vaughn Taylor,2012,81,71.059,0,0,312.0,60.59,286.0,66.3,56.26,0.031,-0.327,0.165,0.03,"$547,129 "
1215,William McGirt,2012,96,70.729,0,2.0,602.0,60.58,285.4,66.3,58.6,0.282,-0.092,0.11,0.253,"$1,228,947 "
1216,Billy Hurley III,2012,70,72.116,0,2.0,256.0,60.56,275.3,57.74,57.57,0.276,-0.967,-0.704,-1.324,"$474,130 "
1217,Brandt Snedeker,2012,81,69.84,1.0,4.0,1194.0,60.5,288.7,63.75,62.08,0.86,-0.276,0.11,1.01,"$4,989,739 "
1218,Graham DeLaet,2012,79,70.624,0,2.0,441.0,60.36,304.3,66.74,57.68,-0.278,0.5,0.334,0.322,"$1,051,951 "
1219,Justin Leonard,2012,79,71.583,0,2.0,277.0,60.34,279.4,60.44,59.18,-0.325,-0.401,-0.117,-0.615,"$540,155 "
1220,Bud Cauley,2012,99,70.458,0,5.0,902.0,60.33,291.6,66.55,62.42,0.065,0.065,0.201,0.721,"$1,774,479 "
1221,Scott Brown,2012,65,71.835,0,3.0,212.0,60.22,291.2,64.5,50.13,-0.468,0.17,-0.255,-0.771,"$478,763 "
1222,Chad Campbell,2012,84,70.566,0,2.0,517.0,60.19,290.1,67.13,54.93,-0.425,-0.04,0.751,0.283,"$895,199 "
1223,Greg Owen,2012,90,70.444,0,2.0,556.0,60.16,295.9,68.58,54.03,-0.416,0.336,0.367,0.298,"$1,151,622 "
1224,Patrick Sheehan,2012,58,71.95,0,0,108.0,60.11,279.3,62.93,55.62,-0.149,-0.468,-0.737,-1.261,"$129,590 "
1225,Garth Mulroy,2012,59,71.192,0,0,173.0,60.1,293.7,65.11,51.68,0.01,-0.004,0.143,-0.031,"$277,632 "
1226,Sean O'Hair,2012,84,70.615,0,2.0,644.0,59.98,297.5,68.25,56.04,-0.286,0.255,0.25,0.368,"$1,160,981 "
1227,Tim Herron,2012,88,70.781,0,0,339.0,59.93,289.4,67.36,57.06,-0.174,0.152,0.193,0.334,"$660,279 "
1228,Padraig Harrington,2012,67,69.736,0,3.0,646.0,59.86,293.6,62.17,59.67,-0.02,0.193,0.331,0.888,"$1,546,272 "
1229,Trevor Immelman,2012,76,71.37,0,0,411.0,59.7,290.9,63.45,56.6,-0.122,-0.14,0.242,0.365,"$617,296 "
1230,Chris Kirk,2012,93,70.891,0,4.0,574.0,59.7,291.8,66.6,58.32,-0.195,0.032,0.444,0.244,"$1,197,562 "
1231,Adam Scott,2012,59,69.533,0,3.0,966.0,59.61,304.6,66.57,55.87,-0.138,0.605,0.494,1.164,"$2,899,557 "
1232,Kyle Stanley,2012,86,70.633,1.0,2.0,1177.0,59.49,306.9,67.06,52.61,-0.797,0.786,0.439,0.384,"$2,351,857 "
1233,Harris English,2012,98,70.688,0,3.0,549.0,59.47,300.3,67.74,53.6,0.175,0.286,-0.038,0.299,"$1,186,003 "
1234,Michael Thompson,2012,80,70.718,0,2.0,634.0,59.43,283.4,63.26,55.39,0.355,-0.375,0.317,0.106,"$1,408,374 "
1235,Robert Allenby,2012,76,71.355,0,2.0,417.0,59.34,286.7,65.79,50.85,-0.428,-0.449,0.537,-0.626,"$808,927 "
1236,Seung-Yul Noh,2012,105,70.256,0,3.0,827.0,59.34,300.4,67.41,58.0,0.142,0.355,0.102,0.721,"$1,629,751 "
1237,Martin Laird,2012,77,70.989,0,3.0,976.0,59.16,298.2,65.3,55.92,0.099,0.374,0.175,0.549,"$2,172,883 "
1238,Davis Love III,2012,64,70.194,0,2.0,443.0,59.11,296.3,65.02,54.84,0.063,0.206,0.635,0.867,"$989,753 "
1239,Bill Lunde,2012,83,71.062,0,0,294.0,59.1,290.5,67.56,58.68,-0.241,0.052,0.449,0.305,"$593,598 "
1240,Nathan Green,2012,73,70.991,0,1.0,245.0,58.97,283.8,66.92,57.62,0.248,-0.479,0.048,-0.1,"$366,651 "
1241,Jonas Blixt,2012,72,70.244,0,3.0,470.0,58.9,286.3,63.65,61.57,0.804,-0.1,-0.01,1.062,"$2,255,695 "
1242,Nick Watney,2012,97,70.577,0,3.0,726.0,58.86,296.8,66.43,55.11,-0.028,-0.016,0.586,0.536,"$3,044,224 "
1243,Bubba Watson,2012,68,69.639,1.0,5.0,1777.0,58.84,315.5,69.95,56.58,-0.28,1.485,0.265,1.529,"$4,644,997 "
1244,Brendon Todd,2012,78,71.873,0,1.0,281.0,58.77,283.6,60.0,55.75,0.427,-0.57,-1.141,-1.19,"$474,295 "
1245,Bobby Gates,2012,87,71.208,0,1.0,338.0,58.6,300.2,65.39,55.9,-0.262,0.331,-0.016,-0.265,"$525,293 "
1246,Erik Compton,2012,81,71.499,0,0,311.0,58.33,297.2,62.48,53.55,0.092,0.215,-0.668,-0.517,"$359,765 "
1247,Charlie Beljan,2012,61,71.401,0,1.0,222.0,58.19,311.6,66.46,53.13,-0.421,0.797,-0.226,-0.485,"$1,373,528 "
1248,Ricky Barnes,2012,92,71.163,0,1.0,489.0,58.1,292.0,67.36,54.74,-0.488,-0.29,0.499,-0.203,"$805,408 "
1249,Scott Stallings,2012,78,71.49,1.0,2.0,554.0,58.1,302.4,66.38,52.33,-0.405,0.393,-0.113,-0.323,"$1,293,739 "
1250,Sangmoon Bae,2012,81,71.629,0,2.0,604.0,58.08,289.8,59.81,50.99,0.128,0.069,-0.76,-1.053,"$1,165,952 "
1251,Freddie Jacobson,2012,61,70.561,0,1.0,500.0,57.98,287.4,61.85,57.52,-0.145,-0.071,0.306,0.109,"$953,494 "
1252,Ryan Palmer,2012,81,70.252,0,4.0,745.0,57.95,303.1,65.16,58.27,0.453,0.485,0.258,1.003,"$1,501,215 "
1253,Jonathan Byrd,2012,69,70.753,0,5.0,732.0,57.88,289.5,63.64,58.65,0.262,-0.22,0.406,0.506,"$1,616,789 "
1254,Miguel Angel Carballo,2012,73,71.918,0,0,213.0,57.88,289.5,64.79,51.7,-0.294,-0.042,-0.728,-1.17,"$269,980 "
1255,Mathew Goggin,2012,65,71.449,0,0,103.0,57.86,290.8,67.3,56.82,-0.242,0.108,-0.292,-0.327,"$259,604 "
1256,Carl Pettersson,2012,92,70.013,1.0,6.0,1691.0,57.63,297.1,63.89,60.37,0.444,0.041,0.334,0.867,"$3,538,656 "
1257,Sung Kang,2012,75,72.571,0,0,146.0,57.53,285.7,59.15,54.98,0.051,-0.628,-0.897,-1.761,"$169,439 "
1258,Danny Lee,2012,74,71.062,0,0,226.0,57.44,291.9,65.24,56.66,0.04,-0.202,-0.031,0.037,"$359,112 "
1259,Spencer Levin,2012,81,70.776,0,3.0,735.0,57.3,283.7,60.97,57.84,0.33,-0.207,-0.041,0.262,"$1,283,616 "
1260,Tommy Biershenk,2012,74,72.494,0,0,73.0,57.22,285.4,59.89,50.31,0.224,-0.551,-0.733,-1.227,"$107,266 "
1261,íngel Cabrera,2012,54,71.581,0,0,177.0,57.02,299.7,63.33,49.09,-0.217,0.198,-0.306,-0.451,"$283,385 "
1262,Kevin Chappell,2012,91,70.89,0,1.0,447.0,56.73,293.3,64.11,57.83,-0.262,0.228,-0.186,-0.081,"$647,510 "
1263,Ernie Els,2012,80,70.131,1.0,5.0,1447.0,56.71,294.6,66.52,61.06,-0.05,0.272,0.462,0.677,"$3,453,118 "
1264,Rory McIlroy,2012,60,68.873,2.0,7.0,2092.0,56.61,310.1,66.36,60.24,0.058,1.072,1.002,2.406,"$8,047,952 "
1265,Robert Garrigus,2012,89,70.066,0,5.0,1155.0,56.58,310.3,69.23,55.58,-0.225,0.797,0.68,0.988,"$3,206,530 "
1266,Dustin Johnson,2012,70,69.564,1.0,5.0,1097.0,56.3,310.2,65.75,60.29,0.185,0.72,0.638,1.509,"$3,393,820 "
1267,Ryuji Imada,2012,78,71.978,0,1.0,113.0,56.13,276.4,60.6,58.26,0.351,-0.919,-0.538,-0.91,"$238,648 "
1268,J.J. Killeen,2012,101,71.502,0,1.0,286.0,56.09,289.9,60.27,60.45,-0.107,-0.063,-0.492,-0.449,"$414,257 "
1269,Scott Piercy,2012,95,70.409,1.0,3.0,1304.0,56.06,304.5,65.73,59.9,0.221,0.476,0.202,0.857,"$2,699,205 "
1270,Marco Dawson,2012,60,72.304,0,0,43.0,56.04,285.9,62.76,52.21,-0.235,-0.606,-0.459,-1.215,"$79,727 "
1271,Edward Loar,2012,59,71.922,0,0,43.0,56.01,295.6,62.05,48.34,0.145,0.059,-0.728,-1.118,"$97,947 "
1272,John Daly,2012,50,70.879,0,1.0,298.0,55.78,306.7,62.08,52.55,0.192,0.272,-0.267,-0.406,"$488,505 "
1273,Tommy Gainey,2012,98,71.54,0,1.0,464.0,55.63,297.2,62.3,53.53,0.113,-0.108,-0.26,-0.517,"$1,540,749 "
1274,Matt Jones,2012,53,71.367,0,1.0,143.0,55.49,293.7,64.74,58.52,-0.09,-0.192,-0.387,-0.557,"$300,254 "
1275,Robert Karlsson,2012,54,71.453,0,0,239.0,55.22,294.7,63.25,52.62,-0.531,-0.04,0.072,-0.469,"$393,340 "
1276,Marc Leishman,2012,84,70.831,1.0,2.0,1003.0,55.2,289.4,62.76,58.26,-0.331,-0.209,0.559,0.212,"$1,933,761 "
1277,Andres Romero,2012,68,71.543,0,2.0,506.0,54.9,292.0,61.3,55.98,-0.223,-0.216,0.078,-0.409,"$970,919 "
1278,Harrison Frazar,2012,56,71.739,0,2.0,387.0,54.68,297.7,61.21,53.85,0.023,0.108,-0.358,-0.551,"$730,203 "
1279,Charles Howell III,2012,98,70.385,0,1.0,666.0,54.6,294.6,66.61,56.2,0.054,0.098,0.257,0.679,"$1,284,578 "
1280,Gary Woodland,2012,70,71.552,0,0,321.0,54.55,301.6,64.01,52.8,-0.497,0.32,0.153,-0.293,"$592,879 "
1281,J.B. Holmes,2012,90,70.924,0,2.0,568.0,54.4,309.7,64.5,55.92,-0.057,0.585,-0.219,0.496,"$1,179,505 "
1282,Phil Mickelson,2012,79,70.03,1.0,5.0,1373.0,54.31,294.4,64.14,61.57,0.562,-0.103,0.566,1.422,"$4,203,821 "
1283,Aaron Baddeley,2012,73,71.113,0,3.0,635.0,54.3,292.0,58.1,59.85,0.604,-0.108,-0.504,0.143,"$1,215,753 "
1284,Jason Kokrak,2012,79,71.445,0,1.0,165.0,53.92,304.1,66.0,56.43,-0.184,-0.044,-0.173,-0.447,"$750,221 "
1285,Martin Flores,2012,95,70.538,0,2.0,556.0,53.58,295.0,63.98,59.04,0.656,0.077,-0.507,0.419,"$1,035,569 "
1286,Stewart Cink,2012,71,71.483,0,0,310.0,53.43,288.8,64.26,52.9,0.301,-0.485,0.195,-0.228,"$477,173 "
1287,Ryo Ishikawa,2012,54,70.854,0,0,0.0,53.28,290.0,59.61,54.44,0.196,-0.199,0.069,-0.038,0
1288,Jhonattan Vegas,2012,77,71.44,0,2.0,361.0,53.09,304.6,66.07,49.78,-0.035,-0.012,-0.206,-0.387,"$801,803 "
1289,Jimmy Walker,2012,101,70.556,0,4.0,763.0,52.74,296.5,64.3,58.09,0.427,-0.243,0.105,0.547,"$1,638,419 "
1290,Troy Matteson,2012,100,71.247,0,3.0,662.0,52.67,298.9,64.01,56.49,0.136,-0.066,0.075,-0.051,"$1,198,953 "
1291,Troy Kelly,2012,68,71.531,0,1.0,394.0,52.6,299.5,63.17,59.12,0.05,-0.211,-0.53,-0.692,"$786,832 "
1292,Jason Day,2012,57,70.152,0,3.0,417.0,52.48,308.6,61.31,61.36,0.526,0.121,0.102,1.024,"$1,143,233 "
1293,Matt Bettencourt,2012,80,72.182,0,1.0,177.0,52.29,288.2,58.95,51.69,-0.201,-0.558,-0.425,-1.262,"$335,076 "
1294,Mark Anderson,2012,75,71.692,0,0,209.0,52.23,295.7,63.85,53.45,-0.133,-0.217,-0.542,-0.875,"$441,019 "
1295,Derek Lamely,2012,64,71.876,0,0,160.0,52.08,289.1,60.3,57.34,0.636,-0.754,-0.714,-1.035,"$185,479 "
1296,Michael Bradley,2012,63,72.059,0,0,173.0,51.88,284.5,65.35,53.8,-0.189,-1.146,0.391,-0.954,"$191,746 "
1297,James Driscoll,2012,83,71.246,0,2.0,408.0,51.32,291.1,62.38,54.39,0.434,-0.525,0.032,-0.059,"$687,338 "
1298,Stephen Gangluff,2012,57,72.995,0,0,3.0,49.93,291.5,59.15,53.33,-0.243,-0.932,-0.488,-1.959,"$58,702 "
1299,Daniel Chopra,2012,55,71.872,0,0,70.0,47.27,295.6,59.8,53.39,0.331,-0.489,-0.589,-0.679,"$192,198 "
1300,Joe Durant,2011,71,71.428,0,0,260.0,75.65,283.6,71.26,59.1,-0.861,0.382,0.494,-0.233,"$358,790 "
1301,Heath Slocum,2011,89,70.988,0,0,388.0,74.92,281.9,71.4,54.53,-0.493,0.192,0.339,-0.036,"$767,216 "
1302,Jerry Kelly,2011,85,70.241,0,3.0,651.0,73.3,275.6,66.25,62.55,0.257,0.038,0.161,0.667,"$1,451,797 "
1303,Brian Gay,2011,90,70.214,0,3.0,685.0,72.77,269.8,63.44,63.78,0.556,-0.36,0.117,0.737,"$1,157,525 "
1304,Ben Curtis,2011,66,70.839,0,0,304.0,71.91,276.7,65.82,61.58,0.239,-0.046,-0.063,0.19,"$423,466 "
1305,David Toms,2011,78,69.706,1.0,6.0,1538.0,71.82,279.1,70.2,61.21,0.446,0.166,0.669,1.282,"$3,858,090 "
1306,Nick O'Hern,2011,89,70.8,0,2.0,463.0,71.67,276.3,66.67,59.22,-0.056,0.013,0.127,0.462,"$940,224 "
1307,Zach Johnson,2011,79,69.966,0,4.0,962.0,71.06,278.2,66.38,63.98,0.58,0.012,0.349,1.033,"$1,880,406 "
1308,Billy Mayfair,2011,94,70.747,0,1.0,353.0,70.41,283.3,68.77,60.87,-0.237,0.213,0.116,0.385,"$780,578 "
1309,Brian Davis,2011,105,70.469,0,1.0,685.0,70.33,283.3,67.35,59.0,-0.035,0.226,0.493,0.605,"$1,308,009 "
1310,Aron Price,2011,58,70.729,0,0,272.0,70.29,282.6,67.09,55.19,0.094,-0.176,0.453,0.28,"$333,290 "
1311,Chris Riley,2011,76,71.143,0,1.0,292.0,70.19,279.3,64.81,61.62,-0.292,-0.087,-0.301,-0.091,"$397,204 "
1312,Justin Hicks,2011,60,72.008,0,0,145.0,69.88,286.0,65.71,50.47,-0.955,0.202,-0.192,-1.416,"$284,990 "
1313,Steve Elkington,2011,50,71.598,0,1.0,107.0,69.58,285.4,66.44,60.26,0.312,-0.004,-0.651,-0.34,"$176,225 "
1314,Paul Goydos,2011,81,71.722,0,3.0,474.0,69.0,274.8,64.47,55.79,-0.628,-0.276,0.452,-0.594,"$1,385,328 "
1315,Rocco Mediate,2011,53,72.975,0,0,85.0,68.91,275.5,62.16,51.8,-0.621,-0.248,-0.682,-1.522,"$136,299 "
1316,Briny Baird,2011,60,70.435,0,2.0,258.0,68.74,289.1,69.14,60.0,0.078,0.101,0.252,0.543,"$942,286 "
1317,Jim Furyk,2011,87,70.37,0,3.0,661.0,68.0,281.4,67.57,58.37,-0.16,-0.017,0.643,0.655,"$1,529,690 "
1318,Garrett Willis,2011,71,71.458,0,1.0,270.0,67.85,279.7,64.41,58.14,-0.031,-0.066,-0.037,-0.278,"$526,390 "
1319,Mark Wilson,2011,89,70.526,2.0,4.0,1461.0,67.63,284.8,66.03,62.97,0.233,0.007,-0.017,0.477,"$3,158,477 "
1320,Jason Bohn,2011,74,71.336,0,0,284.0,67.48,284.9,67.3,58.25,-0.069,-0.103,0.167,-0.144,"$411,943 "
1321,Stephen Ames,2011,69,71.121,0,2.0,298.0,67.44,283.8,65.3,60.59,0.012,-0.131,0.029,-0.262,"$547,589 "
1322,Johnson Wagner,2011,81,70.654,1.0,1.0,585.0,67.35,282.2,67.17,57.8,0.427,-0.059,-0.119,0.057,"$1,224,556 "
1323,Chez Reavie,2011,92,70.744,0,3.0,588.0,67.32,293.5,68.6,55.0,-0.077,0.381,0.461,0.419,"$2,285,067 "
1324,John Merrick,2011,71,70.423,0,1.0,415.0,67.31,297.2,68.69,58.03,0.058,0.319,0.134,0.43,"$704,789 "
1325,Ben Crane,2011,76,70.434,0,2.0,526.0,67.06,284.9,66.36,61.31,0.134,0.101,0.162,0.49,"$1,679,595 "
1326,Shane Bertsch,2011,62,70.869,0,1.0,207.0,67.05,280.1,64.38,59.33,0.146,-0.245,0.199,0.367,"$488,584 "
1327,John Rollins,2011,85,70.584,0,2.0,608.0,66.84,296.7,69.08,56.28,-0.101,0.647,0.124,0.671,"$1,370,566 "
1328,David Mathis,2011,83,70.899,0,1.0,326.0,66.82,282.0,64.29,60.81,0.215,-0.091,0.003,0.095,"$715,404 "
1329,John Senden,2011,94,70.199,0,2.0,732.0,66.82,293.3,70.86,54.77,0.302,0.496,0.453,0.967,"$2,294,811 "
1330,Boo Weekley,2011,66,71.176,0,0,223.0,66.74,296.6,71.68,52.85,-1.1,0.683,0.492,-0.282,"$279,531 "
1331,Rod Pampling,2011,72,70.803,0,2.0,385.0,66.7,291.6,65.89,63.1,0.13,0.193,-0.18,0.497,"$668,768 "
1332,Chris DiMarco,2011,93,70.909,0,0,499.0,66.67,277.9,65.11,60.47,-0.145,-0.313,0.383,-0.021,"$761,932 "
